date,username,name,user_bio,verified,type,text,retweets,likes,replies,quotes,tweet_url,lang,geo.full_name
2023-08-20 09:09:33+00:00,_thegoodgoods,The Good Goods,📊 La mode fondée sur des preuves - Média & Conseil,False,reply,"@RaveaudGilles @BrunoLeMaire @rglucks1 @Yann_Rivoallan @CamilleEtienne_ ⁃La stratégie s’attaque dans un premier temps à tout ce qui est répréhensible en chez Shein aujourd’hui (matraquage pub, allégations mensongères sur les promotions ou le greenwashing, déclaration de TVA, santé mentale des jeunes, etc) ;",0,1,1,0,https://twitter.com/_thegoodgoods/status/1693188509484351614,fr,
2023-08-19 09:46:55+00:00,z4xxli,liz,,False,reply,@SHEIN_Official https://t.co/U5FyyThbmP 😘😘😘,0,0,0,0,https://twitter.com/z4xxli/status/1692835527660048581,qme,
2023-08-11 17:39:42+00:00,workby9offpast5,Lee,bla,False,reply,@chismosavirus Isn’t this the person who got invited by Shein to visit their factory and it backfired for greenwashing? Or do they just look the same? Lol,0,6,1,0,https://twitter.com/workby9offpast5/status/1690055404875927552,en,
2023-08-10 14:32:36+00:00,MercoglianoTB,MercoglianoTrueBlog,Blogger di MercoglianoTrueBlog,False,original,"#China e-commerce growth: #UrbanRevivo #iFashion #Temu #Shein #LightInTheBox \nbut #US-China worsening relations could stop it \n#luxury #greenwashing sins: hidden trade-off, no proof, vagueness, irrelevance, fibbing, false labels\nsuspect #Chanel #Gucci\nhttps://t.co/5aCnV1M0Lo https://t.co/uxOL5LcDSl",0,0,0,0,https://twitter.com/MercoglianoTB/status/1689645931879448576,en,
2023-08-08 13:56:53+00:00,NehalMisra,Nehal Misra,"disco ball personality | marketing @cred_club | NIFT grad | fashion, lifestyle, and a whole lot of me 🪩",False,reply,"@RainaDhananjay its mainly just greenwashing unfortunately. brands use VERY low quality fabrics (polyester mostly) which cannot be easily recycled. everything mostly just ends up in landfills. \nfast fashion brands include: shein, zara, h&amp;m, forever21, ASOS, uniqlo, urban outfitters and the likes",0,0,1,0,https://twitter.com/NehalMisra/status/1688912166072795136,en,
2023-08-08 11:37:45+00:00,CleanMvp,CLEAN_MVP,,False,reply,"@AmaToridayo yup I make a research about Shein and all the clothes they use is from child labor. They copied designs, bad for the environment, greenwashing and the material could be chemically dangerous.",0,1,1,0,https://twitter.com/CleanMvp/status/1688877151448186880,en,
2023-08-04 22:49:32+00:00,kittensartsboo1,Karkki🌾 COMMISSIONS OPEN,🌷  Writer | Artist | INFP | she/her | 🔞\n\n🌷 Instagram: https://t.co/tsDTX154nd,False,reply,"@Kiraofthewind1 @annyinacastle @booksofgeronimo @MiguelPizzuto86 @danielhorcic @RipleyJNick @Edendreams1 @dylankingwrites @ciptabasa19 @tedwardwrites @CaseySharpwrite @ayrtonsilvaofc @blenderbeetle @5FeetofRedFury @allensonarmory @Amanda_N_Newman @AmarathRohmdyre @amsanchezauthor @Areaer_Novels @AuthorAudreyS @AuthorAndiMarie @Azshure13 @ClarkeEvelien @dragonkeeper22 @EuleGrey @FoxHuxlee @IForestspirit @JoyceReynoldsW1 @JustSlavio @KethricW @KittyCwrites @guerrero_ramey @Leslie_AnnMoore @MaximeJaz @MBlackrane @mirna0722 @NatalieKelda @OddballTales @QuillQuestions @RosanthaTindall @stevencworlds @writingdemons @LEScottwrites I spent this whole day writing that essay about greenwashing and shein in a hyperfocus fueled frenzy 😂 I could not think about anything else, I just had to exorcise it from my body, so I wrote 4k words and finished it. Now I'm free",0,8,1,0,https://twitter.com/kittensartsboo1/status/1687596659314757632,en,
2023-08-04 13:13:46+00:00,Cornelia77,Cornelia,,False,reply,@SHEIN_Official https://t.co/003AkKOdqJ,0,0,0,0,https://twitter.com/Cornelia77/status/1687451764969115648,qme,
2023-08-03 11:45:06+00:00,PerspektiveOn,Perspektive Online,Unabhängige Presse von unten – täglich objektive Nachrichten & revolutionäre Kommentare. \nApp: https://t.co/8EDlqd5RMT\nTelegram: https://t.co/fBv2wlIrHD\nTel/WA: 0151 16991583,False,original,"In den letzten Wochen folgte ein Skandal in der Fast Fashion Industrie dem nächsten. Marken wie Shein und H&amp;M betreiben skrupellos Greenwashing, verschönigen die Arbeitsbedingungen in ihren Fabrikhallen und klauen Designs.\n\nhttps://t.co/DtYnn638OE",0,3,0,0,https://twitter.com/PerspektiveOn/status/1687067063871770625,de,
2023-07-27 14:11:01+00:00,ApparelHerron,Herron Apparel,Believe. Achieve. You spoke. We listened. You wanted more from your sports apparel brand. Comfort. Performance. Style. Accountability. #BeStrong,False,original,Don't be played! Large brands use influencers to spin their narrative as being a 'green company.' Don't fall for it. Do your research and don't rely in 'influencers' who are often paid for their content. https://t.co/jXNqGvYpE1 #greenwashing #spin,0,0,0,0,https://twitter.com/ApparelHerron/status/1684567066827980803,en,
2023-07-26 22:20:34+00:00,EM203namos,natalie amos,,False,reply,@GoodOnYou_App Hi! I am a university student who is researching the manipulative tactics of greenwashing. I admire your work and your specification of the importance of transparency in a company. Will never buy from SHEIN !,0,0,0,0,https://twitter.com/EM203namos/status/1684327878593220609,en,
2023-07-24 08:06:16+00:00,_thegoodgoods,The Good Goods,📊 La mode fondée sur des preuves - Média & Conseil,False,retweet,"SHEIN met 15 M$ dans une ONG africaine, en quoi est-ce du green &amp; social washing ? https://t.co/kljVVVOlKm via @_thegoodgoods",1,3,0,0,https://twitter.com/_thegoodgoods/status/1683388113035378689,fr,
2023-07-22 09:07:45+00:00,fbardeau,⚡ Frédéric Bardeau 🚀 🔥,Président @simplonco - @Ashoka_France @lafrancesengage @EPIC_Foundation @Ecole_Numerique @Tech_for_goodfr @LaFrenchTech #JusticeLeagues #5kids #Minimalist ❤️G,False,original,"SHEIN met 15 M$ dans une ONG africaine, en quoi est-ce du green &amp; social washing ? https://t.co/kljVVVOlKm via @_thegoodgoods",1,3,0,0,https://twitter.com/fbardeau/status/1682678807835160578,fr,
2023-07-21 09:50:12+00:00,Diamondsong_,Pam 🌱🐳,,False,retweet,"SHEIN’s influencer trip is a cynical greenwashing ploy—and sadly, many people are falling for it 👇",1,10,1,0,https://twitter.com/Diamondsong_/status/1682327106062110721,en,
2023-07-20 17:47:49+00:00,SherpaApollonia,sherpa🌍⏚,"#climatechange, #UrgenceEcologique\n#affaireapollonia",False,reply,"@VincentBach @achamish @greenpeacefr @Greenpeace Faut dire qu'il y a eu le #Bourget en juin et qu'on a eu droit à une grosse grosse com' du secteur et du gvt.\n#greenwashing h24 pendant 1 semaine. \nMais ça parle aussi de la mode, ex:\nhttps://t.co/esHxNHO13r",0,0,0,0,https://twitter.com/SherpaApollonia/status/1682084914605203465,fr,
2023-07-14 14:15:36+00:00,RunicTraveler,Runic Traveler,Not opposed to hexing a bitch if it means I can keep my disabled ass safe.\nWishlist: https://t.co/nO1J4pclT9,False,reply,Some other bad facts about SHEIN are they use exploitative labor and have been known for greenwashing (the act of claiming to promote a sense of environmental impact that doesn't exist.)\n\nSo yeah in conclusion SHEIN sucks and I'm amused they got hit with a RICO charge.,0,0,1,0,https://twitter.com/RunicTraveler/status/1679857179526922242,en,
2023-07-14 13:49:02+00:00,MIBoddington,Monique Boddington,"Deputy Director @CJBS_MstEnt, Management Practice Associate Professor @CambridgeJBS @Cambridge_Uni\n #Entrepreneurship #gender #Pivoting Retired archaeologist",False,original,"I guess the individual influencer becomes the center of the maelstrom, as an easy target, when there seems to be no way to stop the growth of massive fast fashion brands and no end to their greenwashing ways....\n\n https://t.co/4uBrPI1Cm6 via @Verge",0,0,0,0,https://twitter.com/MIBoddington/status/1679850492598386697,en,
2023-07-14 10:26:11+00:00,LmtLaurie,𝒍𝒂𝒖'☀️,𝟐𝟏 | 𝐈𝐍𝐅𝐉-𝐓 | 𝐦𝐮𝐥𝐭𝐢 | 𝐭𝐛𝐳𝐞𝐧𝐭𝐡𝐮𝐬𝐢𝐚𝐬𝐭 | @WE_THE_BOYZ,False,reply,"@axhes_ en vrai cider ça reste de la fast fashion mais on va dire que ça reste plus éthique de shein, ils font des collections avec des trucs recyclés etc.. après j'ai vu qqun dire qu'ils faisaient du greenwashing dcp jsp trop",0,0,0,0,https://twitter.com/LmtLaurie/status/1679799445586685952,fr,
2023-07-14 04:55:41+00:00,sanareplyguy,chads for sana ☭,socialism with sha sha sha characteristics,False,reply,"@Hatch_149 Also the lawsuit is about SHEIN copying small designers, which is Zara's and H&amp;M's literal fashion business model. Theyve been exposed for greenwashing as well. Where are the lawsuits?",0,2,1,0,https://twitter.com/sanareplyguy/status/1679716273704390656,en,
2023-07-13 20:27:07+00:00,fashionomista,Fashionomista ☆,𝙼𝚊𝚓𝚞 𝙼𝚊𝚛𝚒𝚗 | 𝙵𝚊𝚜𝚑𝚒𝚘𝚗 𝙻𝚊𝚠 𝙲𝚘𝚕𝚘𝚖𝚋𝚒𝚊 | Fashion Lawyer | IP Law | Fashion Marketing| Social Media Law. IG: @fashionomista,False,retweet,"Shein, Zara and Pretty Little Thing have all launched resale. While there is potential to shift consumer behaviour, experts say without degrowth, it’s closer to greenwashing.\nhttps://t.co/LY7VMs7NRt",1,3,0,0,https://twitter.com/fashionomista/status/1679588288376590337,en,
2023-07-13 20:01:00+00:00,encircled,Encircled,comfortable #canadianmade #capsulewardobe basics designed to make getting dressed effortless | Certified #BCorp | ↓ SHOP ↓,False,original,"Looking @ you, Shein.⁠\n⁠\nSee: Shein influencer trip. ⁠\n⁠\nAlso see: Greenwashing. https://t.co/PvIn06Agcv",0,0,0,0,https://twitter.com/encircled/status/1679581715990290432,en,
2023-07-13 17:17:05+00:00,voguebusiness,Vogue Business,Everything you need to stay ahead in fashion. https://t.co/gtFPGYKmn4,False,original,"Shein, Zara and Pretty Little Thing have all launched resale. While there is potential to shift consumer behaviour, experts say without degrowth, it’s closer to greenwashing.\nhttps://t.co/LY7VMs7NRt",1,3,0,0,https://twitter.com/voguebusiness/status/1679540465387855879,en,
2023-07-13 11:41:43+00:00,Aconsulter,"À Consulter ou Pas, #FollowBackNUPES 🏳️‍🌈","Naturiste,\nVégégay,\nInepte social,\nAltérité et Décroissance,\nAgriBio,\n330ppm,\nEn coloc avec Etcher,\nhttps://t.co/bGBFGoZul1",False,original,"SHEIN l’enseigne d’ultra fast fashion, reine des actions impunies, s’appuie sur une ONG africaine pour du green &amp; social washing.\nElle a donné 15 M$ pour gérer les conteneurs de vêtements occidentaux qui représente 160 tonnes par jour. \nhttps://t.co/hkZHNLwaLI via @_thegoodgoods",0,1,0,0,https://twitter.com/Aconsulter/status/1679456066789072896,fr,
2023-07-10 13:41:49+00:00,ChrisMo50s,Christopher Moseley,PR thought leader in #Business #Innovation #Energy #Space #Aerospace #Technology #Politics Views are my own.,False,retweet,I’ve investigated the fashion industry. It’s not like Shein’s viral influencer videos https://t.co/aHjXm3FPoT  #greenwashing,1,1,0,0,https://twitter.com/ChrisMo50s/status/1678399126910771209,en,
2023-07-09 15:42:27+00:00,iioannoulbs,Ioannis Ioannou 🇪🇺,Prof @LBS | Keynote speaker on #Sustainability Leadership & Corporate Responsibility | #ESG Advisory Board | Own views | Political | 🏳️‍🌈 | #woke,False,original,I’ve investigated the fashion industry. It’s not like Shein’s viral influencer videos https://t.co/aHjXm3FPoT  #greenwashing,1,1,0,0,https://twitter.com/iioannoulbs/status/1678067098185072643,en,
2023-07-09 14:44:10+00:00,lianafricker,Liana Fricker,Venture Catalyst 🌱| Inspirer-in-Chief 💫| ADHD 🧠| Founder @theispco | You’ll find me on Startups Magazine list ‘Most Influential Women of 2022.’,True,original,@FIDM I’m curious how one of the ‘Top 10 Sustainable Fashion Schools’ in the WORLD according to @TUNforStudents is collaborating with @SHEIN_Official on a scholarship programme?!!! Like be for real. #greenwashing \n\nhttps://t.co/aHzwSe8rIV https://t.co/iasZz1IgiY https://t.co/91WYv0o91O,0,0,0,1,https://twitter.com/lianafricker/status/1678052427646357504,en,"Wood Street, England"
2023-07-09 14:39:42+00:00,lianafricker,Liana Fricker,Venture Catalyst 🌱| Inspirer-in-Chief 💫| ADHD 🧠| Founder @theispco | You’ll find me on Startups Magazine list ‘Most Influential Women of 2022.’,True,original,@FIDM I’m curious how one of the ‘Top 10 Sustainable Fashion Schools’ in the WORLD according to @TUNforStudents is collaborating with @SHEIN_Official on a scholarship programme?!!! Like be for real. #greenwashing \n\nhttps://t.co/aHzwSe8rIV https://t.co/j4GV5X98Xz,0,0,0,0,https://twitter.com/lianafricker/status/1678051303925096449,en,
2023-07-08 22:55:56+00:00,Emma08108779,Emma,"I have not failed, I’ve just found 10,000 ways that won’t work.\ntry to stand up again and again, always moving forward",False,retweet,"Given everyone is talking about Shein and fast fashion's latest greenwashing efforts, here are some photos taken in Ghana while reporting for WASTELAND on the horrendous consequences of donated clothing waste flooding Ghana and other countries in the global south. https://t.co/zjJXyV3BKW",44,109,2,1,https://twitter.com/Emma08108779/status/1677813797862662144,en,
2023-07-08 13:01:16+00:00,sarahdriesmans,Sarah Driesmans,"Follow me to learn about sustainability, AI and innovative solutions to make fashion brands better.",False,original,"One of the main blockers stopping fashion brands from doing better is incentive. With barely to no repercussions on slave wages, terrible sourcing practices or greenwashing is it any surprise we just see the worst of the worst like Shein growing?",0,0,0,0,https://twitter.com/sarahdriesmans/status/1677664147637403648,en,
2023-07-05 17:24:34+00:00,Publicityworx,PublicityWorx,"Talent & Speaker Booking, PR Representation. Because in the world of Publicity, the Work is never done. Founder: @MrRicoB",False,original,'Gaslighting on Top of Greenwashing': Shein Influencer Trip Under Fire - Yahoo https://t.co/grckSu9f6h https://t.co/t7uYW4JyZW,0,0,0,0,https://twitter.com/Publicityworx/status/1676643243440865281,en,
2023-07-05 15:35:08+00:00,RAntoshak,Robert Antoshak,"Experienced Global Executive. Consults to the cotton, textile, and apparel industries. Columnist and industry analyst.",False,original,‘Gaslighting on Top of Greenwashing’: Shein Influencer Trip Under Fire: Sustainability author John Pabon criticized influencers who offered a glowing review of the fast-fashion e-tailer's operations. https://t.co/BfVPwNE0Zp,0,0,0,0,https://twitter.com/RAntoshak/status/1676615703963779074,en,
2023-07-05 09:54:02+00:00,Emmaos,Emma Osborne 💚⭐️Ⓥ,#plantbased champion 🎉 #vegan 💚 Globe trotting CEO @citizen_kind 🌱🌏Consultant for strategic compassionate impact. 💪,False,quote,"Propaganda, TikTok influencers and a visit to Shein’s Innovation Centre. Textbook greenwashing for China’s biggest fast fashion brand. 🤮 https://t.co/DjcFf5ajXI",0,0,0,0,https://twitter.com/Emmaos/status/1676529862373257218,en,
2023-07-04 14:08:47+00:00,indi_smiler,India Heaton,I attempt writing and correct the writing of others.,False,original,"#SHEIN #greenwashing #SaveOurPlanet #Greenpeace\n\nAs said in the video, @SHEIN_Official\nis one of the worst fast fashion brands in the world. \n\n https://t.co/ggGBdZiSg6",0,0,0,0,https://twitter.com/indi_smiler/status/1676231586985934848,en,
2023-07-04 12:30:04+00:00,belubarrague,Marketing con Belu Barrague,〰️ Digital Marketing Strategist\n〰️ Te ayudo a crecer y a vender más online\n〰️ Podcaster & Online educator,False,original,"#MarketingdeInfluencers y Greenwashing con Shein: un intento fallido. \n\nDesde hace varios años, venimos hablando sobre la creciente conciencia del consumidor. Cada día, más personas se preocupan por los procesos de fabricación de las prendas que usan. El…https://t.co/D74sb4wOxK",0,0,0,0,https://twitter.com/belubarrague/status/1676206743540432896,es,
2023-07-04 10:05:11+00:00,fashion74487256,fashionkilla,Always hungry . I like images.,False,retweet,"Given everyone is talking about Shein and fast fashion's latest greenwashing efforts, here are some photos taken in Ghana while reporting for WASTELAND on the horrendous consequences of donated clothing waste flooding Ghana and other countries in the global south. https://t.co/zjJXyV3BKW",44,109,2,1,https://twitter.com/fashion74487256/status/1676170280480423937,en,
2023-07-04 07:22:28+00:00,nickiashworth5,Nicki,,False,retweet,"Given everyone is talking about Shein and fast fashion's latest greenwashing efforts, here are some photos taken in Ghana while reporting for WASTELAND on the horrendous consequences of donated clothing waste flooding Ghana and other countries in the global south. https://t.co/zjJXyV3BKW",44,109,2,1,https://twitter.com/nickiashworth5/status/1676129332014481408,en,
2023-07-04 05:24:58+00:00,Plasticsimpact,Plastics impact campaign,Small organisation raising awareness about hazardous #impacts of plastic for a clean/healthy planet.\n\nInitiated #SUPsep movement \n\n:https://t.co/DVaZjlgaew,False,retweet,A great example of #GreenWashing @Shein \n\n#BreakFreeFromPlastic #BuyLess #ClimateActionNow \n#FastFashion\n\n@Plasticsimpact @PlasticPollutes https://t.co/lXzn2SazSg,1,1,0,0,https://twitter.com/Plasticsimpact/status/1676099761726984192,en,
2023-07-04 04:57:23+00:00,JustinGee69,Endigit-Us,"Teacher, political and environmental activist. https://t.co/JnzGwlSXqF\nAnti-Capitalism = #Degrowth = Everyday Climate Action",False,quote,A great example of #GreenWashing @Shein \n\n#BreakFreeFromPlastic #BuyLess #ClimateActionNow \n#FastFashion\n\n@Plasticsimpact @PlasticPollutes https://t.co/lXzn2SazSg,1,1,0,0,https://twitter.com/JustinGee69/status/1676092821076574210,en,
2023-07-03 17:20:58+00:00,hayakacz,Hayaka🌸 ✨mental breakdown ✨,"depressed enby🏳️‍⚧️ in a big city, ADHD & GD goes brrr, trauma collector, Uni Math self-flagellation, Anime enjoyer, Urbanism enthusiast 🔞\n\nŽižkoff native",False,reply,"@an1ckr poštovné dotuje čínská vláda a zbytek jede na tom, že to vyrobí lidi za absurdně malou mzdu, nic víc to není\n\nrozdíl Shein a Adidas nebo H&amp;M je jen ten, že Shein si nebere přirážku 300% pro akcionáře a nějaký ten greenwashing a virtue signaling",0,0,0,0,https://twitter.com/hayakacz/status/1675917561257418752,cs,
2023-07-03 00:46:23+00:00,briamidala,Sparks Fly ✨,💘zodiac sign is Leslie Knope ⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀ ⠀⠀🧘🏻‍♀️ Yogini who loves martinis🍸 anxiously waiting for Speak Now (Taylor’s Version),False,retweet,"This guy is a fantastic investigative writer and I am absolutely going to get his book 'The Great Greenwashing' when it's out. In his TikTok @johnapabon discusses the disgusting comment ""they weren't even sweating' from the #SHEIN influencer trip. Also Zara, Intertex &amp; Rana Plaza https://t.co/Nb0oQIk8o9 https://t.co/9N4hFKMRv9",2,5,2,0,https://twitter.com/briamidala/status/1675667269039321090,en,
2023-07-03 00:34:21+00:00,dt_frontal_lobe,Cephalopodz 🍞🌹🌍,#GENERALSTRIKE\n#SOLASTALGIA #ThereIsNoPlanetB #RenewableEnergy \n#IndigenousRights #AnimalRights🐘 #LaborRights\n#LGBTQIA #NOMOREWAR #YPJ #BDS #BLM #M4A #GND,False,retweet,Shein is greenwashing their image with influencers while selling MILLIONS of clothes and using sweatshops https://t.co/q9QH4WjkEM,80,338,13,5,https://twitter.com/dt_frontal_lobe/status/1675664237564420097,en,
2023-07-03 00:24:18+00:00,cherrybdngfld,- Cherry Bedingfield,she/her/they/them \n(non-binary)\nDeaf\nHappy\n\nFAT!!,False,retweet,"Given everyone is talking about Shein and fast fashion's latest greenwashing efforts, here are some photos taken in Ghana while reporting for WASTELAND on the horrendous consequences of donated clothing waste flooding Ghana and other countries in the global south. https://t.co/zjJXyV3BKW",44,109,2,1,https://twitter.com/cherrybdngfld/status/1675661708038225920,en,
2023-07-02 22:42:08+00:00,johnapabon,John Pabon (亚伯拉罕),"Sustainability author, consultant, speaker 🌏 UN, McKinsey, BSR alum 🍃 New book “The Great Greenwashing” available now",False,retweet,"This guy is a fantastic investigative writer and I am absolutely going to get his book 'The Great Greenwashing' when it's out. In his TikTok @johnapabon discusses the disgusting comment ""they weren't even sweating' from the #SHEIN influencer trip. Also Zara, Intertex &amp; Rana Plaza https://t.co/Nb0oQIk8o9 https://t.co/9N4hFKMRv9",2,5,2,0,https://twitter.com/johnapabon/status/1675635997080694784,en,
2023-07-02 19:41:17+00:00,tweetysoph86,THEE PainInMyalgia🌻💛,"Let us fight to free the world - do away with national barriers - do away with greed,hate and intolerance. -Charlie Chaplin.",False,original,"This guy is a fantastic investigative writer and I am absolutely going to get his book 'The Great Greenwashing' when it's out. In his TikTok @johnapabon discusses the disgusting comment ""they weren't even sweating' from the #SHEIN influencer trip. Also Zara, Intertex &amp; Rana Plaza https://t.co/Nb0oQIk8o9 https://t.co/9N4hFKMRv9",2,5,2,0,https://twitter.com/tweetysoph86/status/1675590486000631809,en,
2023-07-02 17:37:01+00:00,cgailking,Cindy Phillips,,False,retweet,"Given everyone is talking about Shein and fast fashion's latest greenwashing efforts, here are some photos taken in Ghana while reporting for WASTELAND on the horrendous consequences of donated clothing waste flooding Ghana and other countries in the global south. https://t.co/zjJXyV3BKW",44,109,2,1,https://twitter.com/cgailking/status/1675559212988891137,en,
2023-07-02 15:14:02+00:00,ReachKimberly,Kimber Reach,"Marketing Campaign Coordinator | BA in English | MS in Marketing, 2023 | Parent to 5 kids | Disabled | she/her",False,retweet,"Given everyone is talking about Shein and fast fashion's latest greenwashing efforts, here are some photos taken in Ghana while reporting for WASTELAND on the horrendous consequences of donated clothing waste flooding Ghana and other countries in the global south. https://t.co/zjJXyV3BKW",44,109,2,1,https://twitter.com/ReachKimberly/status/1675523230805766145,en,
2023-07-02 15:00:01+00:00,principal_cat,Principal,El nou mitjà digital de Catalunya,True,original,"🩳👗👚 Crítiques a Shein per la seva última campanya: Un intent de Greenwashing?\n\n⬛️ Per què és important? Shein ha estat exposada en diverses ocasions, però sempre intenta netejar el seu nom. Ara, ha convidat a influencers a la Xina\n\nhttps://t.co/yuRey1BMcZ",0,0,0,0,https://twitter.com/principal_cat/status/1675519700976168961,ca,
2023-07-02 14:13:47+00:00,NineteenAgency,Nineteen,"Public Relations & Communications Agency. Ethical & Sustainable Fashion, Beauty & Lifestyle.  Member of @PRCA_HQ & @CIPR_Global",False,retweet,"Given everyone is talking about Shein and fast fashion's latest greenwashing efforts, here are some photos taken in Ghana while reporting for WASTELAND on the horrendous consequences of donated clothing waste flooding Ghana and other countries in the global south. https://t.co/zjJXyV3BKW",44,109,2,1,https://twitter.com/NineteenAgency/status/1675508069181128704,en,
2023-07-02 12:18:48+00:00,nagham,Nagham,Thought transfer in progress on the other app and the ‘gram- search for oknagham,False,retweet,"Given everyone is talking about Shein and fast fashion's latest greenwashing efforts, here are some photos taken in Ghana while reporting for WASTELAND on the horrendous consequences of donated clothing waste flooding Ghana and other countries in the global south. https://t.co/zjJXyV3BKW",44,109,2,1,https://twitter.com/nagham/status/1675479131008700416,en,
2023-07-02 12:02:46+00:00,NgadiSmart,Ngadi Smart,"Sierra Leonean artist in London. Visual Art: Illustration, Photography & Design. Email me  📧 ngadismart@gmail.com\nPortfolio Website: https://t.co/s663yUZ4C1",False,retweet,"Given everyone is talking about Shein and fast fashion's latest greenwashing efforts, here are some photos taken in Ghana while reporting for WASTELAND on the horrendous consequences of donated clothing waste flooding Ghana and other countries in the global south. https://t.co/zjJXyV3BKW",44,109,2,1,https://twitter.com/NgadiSmart/status/1675475095555301376,en,
2023-07-02 11:26:20+00:00,weeshasworld,Lu,likes animals more than humans.,False,retweet,"Given everyone is talking about Shein and fast fashion's latest greenwashing efforts, here are some photos taken in Ghana while reporting for WASTELAND on the horrendous consequences of donated clothing waste flooding Ghana and other countries in the global south. https://t.co/zjJXyV3BKW",44,109,2,1,https://twitter.com/weeshasworld/status/1675465926668431360,en,
2023-07-02 11:22:54+00:00,ebonixx_,❤️‍🔥 hot girl eb ❤️‍🔥 | she/her,"ebonixx like ebonics, bc my name is ebony",False,retweet,"Given everyone is talking about Shein and fast fashion's latest greenwashing efforts, here are some photos taken in Ghana while reporting for WASTELAND on the horrendous consequences of donated clothing waste flooding Ghana and other countries in the global south. https://t.co/zjJXyV3BKW",44,109,2,1,https://twitter.com/ebonixx_/status/1675465062062993409,en,
2023-07-02 11:16:00+00:00,CHCommentator,Habitual Line Stepper 😌✨,your friendly next door neighbour 🙋🏾‍♀️✨,False,retweet,"Given everyone is talking about Shein and fast fashion's latest greenwashing efforts, here are some photos taken in Ghana while reporting for WASTELAND on the horrendous consequences of donated clothing waste flooding Ghana and other countries in the global south. https://t.co/zjJXyV3BKW",44,109,2,1,https://twitter.com/CHCommentator/status/1675463327017738240,en,
2023-07-02 11:14:44+00:00,sheixx_,gigantic pussy having misandrist,doesn’t exist,False,retweet,"Given everyone is talking about Shein and fast fashion's latest greenwashing efforts, here are some photos taken in Ghana while reporting for WASTELAND on the horrendous consequences of donated clothing waste flooding Ghana and other countries in the global south. https://t.co/zjJXyV3BKW",44,109,2,1,https://twitter.com/sheixx_/status/1675463008414212098,en,
2023-07-02 10:55:16+00:00,emma_oliviapeel,emma,here for the memes - UAL,False,retweet,"Given everyone is talking about Shein and fast fashion's latest greenwashing efforts, here are some photos taken in Ghana while reporting for WASTELAND on the horrendous consequences of donated clothing waste flooding Ghana and other countries in the global south. https://t.co/zjJXyV3BKW",44,109,2,1,https://twitter.com/emma_oliviapeel/status/1675458110331277312,en,
2023-07-02 10:47:29+00:00,hanitapplebum,Hanita,"UX designer, accessibility queen, basic dts f1 fan and all round delight.",False,retweet,"Given everyone is talking about Shein and fast fashion's latest greenwashing efforts, here are some photos taken in Ghana while reporting for WASTELAND on the horrendous consequences of donated clothing waste flooding Ghana and other countries in the global south. https://t.co/zjJXyV3BKW",44,109,2,1,https://twitter.com/hanitapplebum/status/1675456148894359552,en,
2023-07-02 10:25:26+00:00,HannNicolee2,Bat out of hell,,False,retweet,"Given everyone is talking about Shein and fast fashion's latest greenwashing efforts, here are some photos taken in Ghana while reporting for WASTELAND on the horrendous consequences of donated clothing waste flooding Ghana and other countries in the global south. https://t.co/zjJXyV3BKW",44,109,2,1,https://twitter.com/HannNicolee2/status/1675450601105248256,en,
2023-07-02 09:39:50+00:00,LibbiMariM,libbyn,,False,retweet,"Given everyone is talking about Shein and fast fashion's latest greenwashing efforts, here are some photos taken in Ghana while reporting for WASTELAND on the horrendous consequences of donated clothing waste flooding Ghana and other countries in the global south. https://t.co/zjJXyV3BKW",44,109,2,1,https://twitter.com/LibbiMariM/status/1675439126689075200,en,
2023-07-02 08:55:11+00:00,swsd20,SW🇸🇱,"🇸🇱Krio titi just here to like, retweet and support black women 🤎🤎🤎",False,retweet,"Given everyone is talking about Shein and fast fashion's latest greenwashing efforts, here are some photos taken in Ghana while reporting for WASTELAND on the horrendous consequences of donated clothing waste flooding Ghana and other countries in the global south. https://t.co/zjJXyV3BKW",44,109,2,1,https://twitter.com/swsd20/status/1675427891671183360,en,
2023-07-02 08:30:00+00:00,principal_cat,Principal,El nou mitjà digital de Catalunya,True,original,"🩳👗👚 Crítiques a Shein per la seva última campanya: Un intent de Greenwashing?\n\n⬛️ Per què és important? Shein ha estat exposada en diverses ocasions, però sempre intenta netejar el seu nom. Ara, ha convidat a influencers a la Xina\n\nhttps://t.co/yuRey1Benr",0,0,0,0,https://twitter.com/principal_cat/status/1675421551070441473,ca,
2023-07-02 08:29:56+00:00,StephanieYeboah,Stephanie,"Content Creator. Author (BIG CHAOTIC ENERGY, Feb ‘25). Writer. Body Image advocate. steph.yeboah@thecornerlondon.com / Literary Agent: @hatteatime",False,retweet,"Given everyone is talking about Shein and fast fashion's latest greenwashing efforts, here are some photos taken in Ghana while reporting for WASTELAND on the horrendous consequences of donated clothing waste flooding Ghana and other countries in the global south. https://t.co/zjJXyV3BKW",44,109,2,1,https://twitter.com/StephanieYeboah/status/1675421533622116353,en,
