date,username,name,user_bio,verified,type,text,retweets,likes,replies,quotes,tweet_url,lang,geo.full_name,formatted_date,COVID?,sustainability?
2023-08-04 00:24:23+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,@AlexiaNetcher So cute! 🏖️,0,1,0,0,https://twitter.com/SHEIN_Official/status/1687258142709571585,en,,2023-08-04,False,False
2023-08-04 00:24:20+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,@StoicChristiann 🙌,0,0,0,0,https://twitter.com/SHEIN_Official/status/1687258130088902656,qme,,2023-08-04,False,False
2023-08-04 00:24:11+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,@LisaGoodMood1 🤭,0,1,0,0,https://twitter.com/SHEIN_Official/status/1687258092470255617,qme,,2023-08-04,False,False
2023-08-04 00:23:51+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,@lexoticcccc Is it though?! 👀,0,0,1,0,https://twitter.com/SHEIN_Official/status/1687258008462458880,en,,2023-08-04,False,False
2023-08-04 00:23:44+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,@Kit_noCat We can't wait to see what you get! 👀,0,0,0,0,https://twitter.com/SHEIN_Official/status/1687257979031044097,en,,2023-08-04,False,False
2023-08-04 00:23:32+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,@DanZboY_Music 😂🤭,0,1,0,0,https://twitter.com/SHEIN_Official/status/1687257928670101504,qme,,2023-08-04,False,False
2023-08-04 00:23:25+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,"@loppas6972 Apologies! Our logistics and fulfillment departments are working around the clock to get everyone's orders out. Additionally, our courier partners are also working diligently to get all packages delivered. We thank you for your patience and hope you understand.",0,0,0,0,https://twitter.com/SHEIN_Official/status/1687257899242758145,en,,2023-08-04,False,False
2023-08-04 00:23:11+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,@LacyCakesBaby So cute - love this color on you! 💚,0,1,0,0,https://twitter.com/SHEIN_Official/status/1687257840526778368,en,,2023-08-04,False,False
2023-08-04 00:22:57+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,@Vivala_Brandie Back atcha! 😍,1,1,0,1,https://twitter.com/SHEIN_Official/status/1687257781768765440,en,,2023-08-04,False,False
2023-08-03 22:21:32+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,"@Ched83673137 Hi there! Please send us a DM with your order #, so we can better assist you.",0,1,0,0,https://twitter.com/SHEIN_Official/status/1687227226893238272,en,,2023-08-03,False,False
2023-08-03 22:20:48+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,@Babyblu3009 We believe in you! 😍🫶,1,1,0,0,https://twitter.com/SHEIN_Official/status/1687227042780045312,en,,2023-08-03,False,False
2023-08-03 22:19:45+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,"@exoticprincess3 Apologies for the frustration. Please send us a DM with your order #, so we can better assist you.",0,0,0,0,https://twitter.com/SHEIN_Official/status/1687226775758123009,en,,2023-08-03,False,False
2023-08-03 22:16:07+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,@daelavoice Hey Barbie! Love this suit on you! 🩷,0,1,1,0,https://twitter.com/SHEIN_Official/status/1687225862200991744,en,,2023-08-03,False,False
2023-08-03 20:48:13+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,@bisexualbook Great idea! We'll take this back to our team. 👏,0,1,0,0,https://twitter.com/SHEIN_Official/status/1687203741349376001,en,,2023-08-03,False,False
2023-08-03 20:47:29+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,"@dumbxchronicles Our apologies. Please DM us with your order #, so we can look into this for you.",0,0,0,0,https://twitter.com/SHEIN_Official/status/1687203555608764416,en,,2023-08-03,False,False
2023-08-03 20:46:09+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,@unicornLove1029 😍🫶,0,0,0,0,https://twitter.com/SHEIN_Official/status/1687203222157459456,qme,,2023-08-03,False,False
2023-08-03 20:44:55+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,@Tsimoht Love to hear it! 😍🙌,0,1,0,0,https://twitter.com/SHEIN_Official/status/1687202912819179520,en,,2023-08-03,False,False
2023-08-03 20:44:04+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,"@caseyjoiner_ Apologies for the frustration. Please DM us with your order #, so we can look into this for you.",0,0,0,0,https://twitter.com/SHEIN_Official/status/1687202699513577472,en,,2023-08-03,False,False
2023-08-03 20:04:27+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,"@hiteshpatil2108 Sorry about that! When you get a moment, please send us a DM with your order number. That way our teams can investigate further!",0,0,0,0,https://twitter.com/SHEIN_Official/status/1687192729724338176,en,,2023-08-03,False,False
2023-08-03 00:14:28+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,@NikkiApproves Our apologies. Please send us a DM to get in touch with our Customer Service team.,0,0,1,0,https://twitter.com/SHEIN_Official/status/1686893258650038272,en,,2023-08-03,False,False
2023-08-03 00:12:36+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,@LaReinaCreole This just made our day! Thank you for the love and support! 🥹🩷,0,1,0,0,https://twitter.com/SHEIN_Official/status/1686892789215170561,en,,2023-08-03,False,False
2023-08-03 00:09:13+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,"@GodsGrace3N1 Our apologies. Please DM us with your order #, so we can look into this.",0,2,0,0,https://twitter.com/SHEIN_Official/status/1686891937087758337,en,,2023-08-03,False,False
2023-08-03 00:06:49+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,@UmalinKelleher Appreciate the support! 🥰,0,1,0,0,https://twitter.com/SHEIN_Official/status/1686891332764143616,en,,2023-08-03,False,False
2023-08-03 00:06:05+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,@ladybelle515 We're obsessed! Red is def your color! ❤️🔥,0,1,0,0,https://twitter.com/SHEIN_Official/status/1686891150135726080,en,,2023-08-03,False,False
2023-08-03 00:04:26+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,"@pampamhoyos Apologies for the frustration. Please send us a DM with your order #, so we can look into this for you.",0,0,2,0,https://twitter.com/SHEIN_Official/status/1686890732613705728,en,,2023-08-03,False,False
2023-08-03 00:02:34+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,"@Netters1986 Apologies for the delay. Please DM us with your order #, so we can look into this for you.",0,0,0,0,https://twitter.com/SHEIN_Official/status/1686890262025420801,en,,2023-08-03,False,False
2023-08-03 00:01:25+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,@babydollsarus Gotta keep those babies safe! We can't wait for you to receive them! 🤩,0,1,0,1,https://twitter.com/SHEIN_Official/status/1686889975885778944,en,,2023-08-03,False,False
2023-08-02 23:59:48+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,@_misslyds Absolutely stunning! We love this dress on you! 🤍,0,0,0,1,https://twitter.com/SHEIN_Official/status/1686889567901687808,en,,2023-08-02,False,False
2023-08-02 23:55:20+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,"@khumatsiane We deeply apologize for the delay. If you haven't already, please send us a DM with your order #, so we can look into this for you.",0,0,1,0,https://twitter.com/SHEIN_Official/status/1686888443937206272,en,,2023-08-02,False,False
2023-08-02 23:54:16+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,@divanshi_15 Yes we do! ✨,0,0,0,0,https://twitter.com/SHEIN_Official/status/1686888173257822208,en,,2023-08-02,False,False
2023-08-02 23:50:17+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,"@MissNeelamLDN Apologies for the frustration. Please DM us with your order #, so we can look into this for you.",0,0,0,0,https://twitter.com/SHEIN_Official/status/1686887171221835776,en,,2023-08-02,False,False
2023-08-02 23:45:25+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,@jjkseokmin They took notes from the best 😗,0,0,0,0,https://twitter.com/SHEIN_Official/status/1686885948720635904,en,,2023-08-02,False,False
2023-08-02 23:42:30+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,"@miss_victoriayt Hi there! Please send us a DM with your order #, so we can better assist you.",0,0,1,0,https://twitter.com/SHEIN_Official/status/1686885215703011328,en,,2023-08-02,False,False
2023-08-02 23:39:44+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,@Cassiecass182 You're so real for that. 🤭,0,1,1,0,https://twitter.com/SHEIN_Official/status/1686884517120757760,en,,2023-08-02,False,False
2023-08-02 23:19:52+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,@WillBarb44 Yay! You're going to look amazing! 😍,0,1,0,0,https://twitter.com/SHEIN_Official/status/1686879517908844544,en,,2023-08-02,False,False
2023-08-02 20:17:43+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,@bejeweledgypsy A bonding moment! 🥹,0,1,0,0,https://twitter.com/SHEIN_Official/status/1686833679606157312,en,,2023-08-02,False,False
2023-08-02 09:00:43+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,"@JuliaceTon @SHEIN_News Hi! We've replied to your Dm, please have a look when you have a chance. Thanks!",0,1,1,0,https://twitter.com/SHEIN_Official/status/1686663308085223424,en,,2023-08-02,False,False
2023-08-02 08:59:18+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,@mary12640918 @SHEIN_News Hello! Please send us a DM with your order info and we'd be glad to help you with it.,0,0,0,0,https://twitter.com/SHEIN_Official/status/1686662951590379521,en,,2023-08-02,False,False
2023-08-01 22:38:46+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,"@thelilmechanic Apologies! When you get a chance, please send us a DM with your order number. That way our teams can dive into this a little deeper. We look forward to hearing from you!",0,0,0,0,https://twitter.com/SHEIN_Official/status/1686506787950743552,en,,2023-08-01,False,False
2023-08-01 22:38:22+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,"@SonuKVarghese1 Apologies for any confusion! When you get a chance, please send us a DM with your order number. That way our teams can dive into this a little deeper. We look forward to hearing from you! https://t.co/LzADRpAwRJ",0,0,0,0,https://twitter.com/SHEIN_Official/status/1686506687115505664,en,,2023-08-01,False,False
2023-08-01 22:38:10+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,@nadinejpalmer Eek! What did you get!? 😍,0,0,0,0,https://twitter.com/SHEIN_Official/status/1686506636704092161,en,,2023-08-01,False,False
2023-08-01 22:38:03+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,"@camilabxxx Apologies! When you get a chance, please send us a DM with your order number. That way our teams can dive into this a little deeper. We look forward to hearing from you!",0,0,0,0,https://twitter.com/SHEIN_Official/status/1686506607528579073,en,,2023-08-01,False,False
2023-08-01 22:21:38+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,@Zofia0605972636 🫶🫶,0,1,0,0,https://twitter.com/SHEIN_Official/status/1686502474792800256,qme,,2023-08-01,False,False
2023-08-01 22:17:57+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,@montrealzulu Looking fly! 👏,0,0,0,0,https://twitter.com/SHEIN_Official/status/1686501546601684992,en,,2023-08-01,False,False
2023-08-01 22:16:02+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,@UGCmichelle_ Love it! 😍,0,1,1,0,https://twitter.com/SHEIN_Official/status/1686501064462262272,en,,2023-08-01,False,False
2023-08-01 21:59:16+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,@KazDawson_ Fall could not come any sooner! 🎃,0,1,1,0,https://twitter.com/SHEIN_Official/status/1686496846879825922,en,,2023-08-01,False,False
2023-08-01 21:56:26+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,@1stThirstakage These are everything! We're obsessed! 😎,0,1,0,0,https://twitter.com/SHEIN_Official/status/1686496135525941248,en,,2023-08-01,False,False
2023-08-01 21:34:32+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,@Emilyjohen31 Hi there! ☺️,0,1,0,0,https://twitter.com/SHEIN_Official/status/1686490623296020480,en,,2023-08-01,False,False
2023-08-01 21:19:22+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,"@sweeteuniss Apologies for the frustration! Please send us a DM, so we can better assist you.",0,0,0,0,https://twitter.com/SHEIN_Official/status/1686486807284756480,en,,2023-08-01,False,False
2023-08-01 21:18:02+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,@SayHiKii An absolute steal! 👏,0,1,0,0,https://twitter.com/SHEIN_Official/status/1686486470008139777,en,,2023-08-01,False,False
2023-08-01 21:16:10+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,@Shae31883 Hey bestie! Appreciate the love and support! 😉🫶,0,0,0,0,https://twitter.com/SHEIN_Official/status/1686485999138881538,en,,2023-08-01,False,False
2023-08-01 21:14:40+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,@RgrindnAlwayz Yay! We love to hear it! It's your turn to treat yourself! 🥰,0,1,0,0,https://twitter.com/SHEIN_Official/status/1686485620644786177,en,,2023-08-01,False,False
2023-08-01 21:13:06+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,@glynpat45743784 So do we! They're the best! 🥳,0,0,0,0,https://twitter.com/SHEIN_Official/status/1686485227537936384,en,,2023-08-01,False,False
2023-08-01 21:08:42+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,@thatpaganwitchh We love you too! 😍,0,1,0,0,https://twitter.com/SHEIN_Official/status/1686484119180455936,en,,2023-08-01,False,False
2023-08-01 21:07:24+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,@IfeeOnyema Yes we do! 💫,0,0,0,0,https://twitter.com/SHEIN_Official/status/1686483794218377216,en,,2023-08-01,False,False
2023-08-01 21:06:18+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,@siilvanamagda 🥰🫶👀,0,1,0,0,https://twitter.com/SHEIN_Official/status/1686483518962925568,qme,,2023-08-01,False,False
2023-08-01 21:05:45+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,@bunnybunziee Yes! Love the purple on you! 💜,0,1,0,0,https://twitter.com/SHEIN_Official/status/1686483378357342208,en,,2023-08-01,False,False
2023-08-01 19:33:01+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,@LilRdVet2 We're obsessed! 💛✨,0,1,0,0,https://twitter.com/SHEIN_Official/status/1686460042952720392,en,,2023-08-01,False,False
2023-08-01 19:32:19+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,@W4RRIOR_GODD3SS Woo! Which items are you most excited about! 🤩,0,0,1,0,https://twitter.com/SHEIN_Official/status/1686459865089138688,en,,2023-08-01,False,False
2023-08-01 19:26:59+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,"@lliiyahh_ Apologies for the frustration. Please DM us with your order #, so we can look into this.",0,0,0,0,https://twitter.com/SHEIN_Official/status/1686458523087945760,en,,2023-08-01,False,False
2023-08-01 19:26:05+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,"@96flickerwalls Hi there! If you haven't already, please send us a DM to get in touch with our Customer Service team.",0,0,0,0,https://twitter.com/SHEIN_Official/status/1686458295446290437,en,,2023-08-01,False,False
2023-08-01 19:24:54+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,@RadLeah2 We love you too! 😉❤️,0,1,0,0,https://twitter.com/SHEIN_Official/status/1686458000943235080,en,,2023-08-01,False,False
2023-08-01 19:24:12+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,"@xemmamarshall Our apologies! Please DM us with your order #, so we can look into this for you.",0,1,1,0,https://twitter.com/SHEIN_Official/status/1686457821846454279,en,,2023-08-01,False,False
2023-08-01 19:23:09+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,@Jujuaone How cute! We can't wait for you to receive it! 🖤,0,1,1,0,https://twitter.com/SHEIN_Official/status/1686457560570675209,en,,2023-08-01,False,False
2023-08-01 19:21:33+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,@UCnt_Understand Love to hear it! Which pieces are you taking with you? 👀,0,0,0,0,https://twitter.com/SHEIN_Official/status/1686457156747280390,en,,2023-08-01,False,False
2023-08-01 19:20:15+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,"@MizA84 Apologies for the frustration. Please DM us with your order #, so we can look into this for you.",0,0,1,0,https://twitter.com/SHEIN_Official/status/1686456827695742987,en,,2023-08-01,False,False
2023-08-01 01:09:03+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,"@__vickeee Apologies! When you get a chance, please send us a DM with your order number. That way our teams can dive into this a little deeper. We look forward to hearing from you!",0,0,0,0,https://twitter.com/SHEIN_Official/status/1686182220342419456,en,,2023-08-01,False,False
2023-08-01 01:08:58+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,"@Graham72LFC Sorry about that! When you get a moment, please send us a DM with your order number. That way our teams can investigate further!",0,0,0,0,https://twitter.com/SHEIN_Official/status/1686182199526125568,en,,2023-08-01,False,False
2023-08-01 01:08:30+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,"@kellyjanewebb Sorry about that! When you get a moment, please send us a DM with your order number. That way our teams can investigate further! https://t.co/LzADRpAwRJ",0,0,2,0,https://twitter.com/SHEIN_Official/status/1686182081922015232,en,,2023-08-01,False,False
2023-08-01 01:08:15+00:00,SHEIN_Official,SHEIN,"🌟Save money. Live in style!\n💕SHEIN offers endless finds at affordable prices, so you can get more of what you really love. #SHEIN #saveinstyle\n✨ https://t.co/r559yml4Sh",False,reply,@918_anna We love it too! 🕸️,0,0,0,0,https://twitter.com/SHEIN_Official/status/1686182018919350272,en,,2023-08-01,False,False
